Time,G1 - Min,G1 - Max,G1 - Cost
22/10/2019 06.00,0,1600,0.03678
22/10/2019 07.00,0,1600,0.03721
22/10/2019 08.00,0,1600,0.03673
22/10/2019 09.00,0,1600,0.03643
22/10/2019 10.00,0,1600,0.03578
22/10/2019 11.00,0,1600,0.03552
22/10/2019 12.00,0,1600,0.03488
22/10/2019 13.00,0,1600,0.03466
22/10/2019 14.00,0,1600,0.03471
22/10/2019 15.00,0,1600,0.03489
22/10/2019 16.00,0,1600,0.03533
22/10/2019 17.00,0,1600,0.03565
22/10/2019 18.00,0,1600,0.03537
22/10/2019 19.00,0,1600,0.03415
22/10/2019 20.00,0,1600,0.03202
22/10/2019 21.00,0,1600,0.02025
22/10/2019 22.00,0,1600,0.00285
22/10/2019 23.00,0,1600,0.01616
23/10/2019 00.00,0,1600,0.01695
23/10/2019 01.00,0,1600,0.01706
23/10/2019 02.00,0,1600,0.02457
23/10/2019 03.00,0,1600,0.03039
23/10/2019 04.00,0,1600,0.03492
23/10/2019 05.00,0,1600,0.03806
23/10/2019 06.00,0,1600,0.03934
23/10/2019 07.00,0,1600,0.03923
23/10/2019 08.00,0,1600,0.03918
23/10/2019 09.00,0,1600,0.03928
23/10/2019 10.00,0,1600,0.03899
23/10/2019 11.00,0,1600,0.03879
23/10/2019 12.00,0,1600,0.03819
23/10/2019 13.00,0,1600,0.03812
23/10/2019 14.00,0,1600,0.03838
23/10/2019 15.00,0,1600,0.0384
23/10/2019 16.00,0,1600,0.03898
23/10/2019 17.00,0,1600,0.0395
23/10/2019 18.00,0,1600,0.03954
23/10/2019 19.00,0,1600,0.03916
23/10/2019 20.00,0,1600,0.03822
23/10/2019 21.00,0,1600,0.03734
23/10/2019 22.00,0,1600,0.03445
23/10/2019 23.00,0,1600,0.03423
24/10/2019 00.00,0,1600,0.03295
24/10/2019 01.00,0,1600,0.03219
24/10/2019 02.00,0,1600,0.03213
24/10/2019 03.00,0,1600,0.03292
24/10/2019 04.00,0,1600,0.03447
24/10/2019 05.00,0,1600,0.03797
24/10/2019 06.00,0,1600,0.03982
24/10/2019 07.00,0,1600,0.04015
24/10/2019 08.00,0,1600,0.0401
24/10/2019 09.00,0,1600,0.0401
24/10/2019 10.00,0,1600,0.03996
24/10/2019 11.00,0,1600,0.03972
24/10/2019 12.00,0,1600,0.03954
24/10/2019 13.00,0,1600,0.03841
24/10/2019 14.00,0,1600,0.03769
24/10/2019 15.00,0,1600,0.03807
24/10/2019 16.00,0,1600,0.03931
24/10/2019 17.00,0,1600,0.03973
24/10/2019 18.00,0,1600,0.03947
24/10/2019 19.00,0,1600,0.03685
24/10/2019 20.00,0,1600,0.03565
24/10/2019 21.00,0,1600,0.03457
24/10/2019 22.00,0,1600,0.03106
24/10/2019 23.00,0,1600,0.03068
25/10/2019 00.00,0,1600,0.02829
25/10/2019 01.00,0,1600,0.0252
25/10/2019 02.00,0,1600,0.02442
25/10/2019 03.00,0,1600,0.02607
25/10/2019 04.00,0,1600,0.0324
25/10/2019 05.00,0,1600,0.03598
25/10/2019 06.00,0,1600,0.03882
25/10/2019 07.00,0,1600,0.039
25/10/2019 08.00,0,1600,0.03892
25/10/2019 09.00,0,1600,0.03893
25/10/2019 10.00,0,1600,0.03849
25/10/2019 11.00,0,1600,0.03565
25/10/2019 12.00,0,1600,0.03607
25/10/2019 13.00,0,1600,0.03478
25/10/2019 14.00,0,1600,0.03533
25/10/2019 15.00,0,1600,0.03603
25/10/2019 16.00,0,1600,0.03718
25/10/2019 17.00,0,1600,0.03783
25/10/2019 18.00,0,1600,0.0376
25/10/2019 19.00,0,1600,0.03458
25/10/2019 20.00,0,1600,0.03321
25/10/2019 21.00,0,1600,0.03035
25/10/2019 22.00,0,1600,0.02551
25/10/2019 23.00,0,1600,0.02354
26/10/2019 00.00,0,1600,0.01884
26/10/2019 01.00,0,1600,0.01989
26/10/2019 02.00,0,1600,0.01578
26/10/2019 03.00,0,1600,0.00855
26/10/2019 04.00,0,1600,0.01584
26/10/2019 05.00,0,1600,0.01462
26/10/2019 06.00,0,1600,0.02461
26/10/2019 07.00,0,1600,0.02936
26/10/2019 08.00,0,1600,0.03328
26/10/2019 09.00,0,1600,0.03415
26/10/2019 10.00,0,1600,0.03453
26/10/2019 11.00,0,1600,0.03446
26/10/2019 12.00,0,1600,0.03452
26/10/2019 13.00,0,1600,0.03459
26/10/2019 14.00,0,1600,0.03473
26/10/2019 15.00,0,1600,0.03571
26/10/2019 16.00,0,1600,0.03702
26/10/2019 17.00,0,1600,0.03797
26/10/2019 18.00,0,1600,0.03737
26/10/2019 19.00,0,1600,0.03577
26/10/2019 20.00,0,1600,0.03505
26/10/2019 21.00,0,1600,0.03396
26/10/2019 22.00,0,1600,0.03272
26/10/2019 23.00,0,1600,0.03221
27/10/2019 00.00,0,1600,0.03168
27/10/2019 01.00,0,1600,0.03146
27/10/2019 02.00,0,1600,0.03149
27/10/2019 03.00,0,1600,0.03112
27/10/2019 04.00,0,1600,0.03166
27/10/2019 05.00,0,1600,0.03294
27/10/2019 06.00,0,1600,0.03383
27/10/2019 07.00,0,1600,0.03467
27/10/2019 08.00,0,1600,0.03524
27/10/2019 09.00,0,1600,0.0361
27/10/2019 10.00,0,1600,0.0367
27/10/2019 11.00,0,1600,0.03666
27/10/2019 12.00,0,1600,0.0362
27/10/2019 13.00,0,1600,0.03604
27/10/2019 14.00,0,1600,0.03637
27/10/2019 15.00,0,1600,0.03714
27/10/2019 16.00,0,1600,0.03849
27/10/2019 17.00,0,1600,0.04052
27/10/2019 18.00,0,1600,0.04106
27/10/2019 19.00,0,1600,0.04033
27/10/2019 20.00,0,1600,0.03852
27/10/2019 21.00,0,1600,0.03758
27/10/2019 22.00,0,1600,0.03655
27/10/2019 23.00,0,1600,0.03503
28/10/2019 00.00,0,1600,0.03548
28/10/2019 01.00,0,1600,0.03536
28/10/2019 02.00,0,1600,0.0355
28/10/2019 03.00,0,1600,0.03574
28/10/2019 04.00,0,1600,0.03696
28/10/2019 05.00,0,1600,0.03845
28/10/2019 06.00,0,1600,0.04
28/10/2019 07.00,0,1600,0.04099
28/10/2019 08.00,0,1600,0.04237
28/10/2019 09.00,0,1600,0.04214
28/10/2019 10.00,0,1600,0.04168
28/10/2019 11.00,0,1600,0.04097
28/10/2019 12.00,0,1600,0.04058
28/10/2019 13.00,0,1600,0.04092
28/10/2019 14.00,0,1600,0.04089
28/10/2019 15.00,0,1600,0.04089
28/10/2019 16.00,0,1600,0.04107
28/10/2019 17.00,0,1600,0.04068
28/10/2019 18.00,0,1600,0.04004
28/10/2019 19.00,0,1600,0.03975
28/10/2019 20.00,0,1600,0.03976
28/10/2019 21.00,0,1600,0.0402
28/10/2019 22.00,0,1600,0.03933
28/10/2019 23.00,0,1600,0.03745
29/10/2019 00.00,0,1600,0.03702
29/10/2019 01.00,0,1600,0.0366
29/10/2019 02.00,0,1600,0.03583
29/10/2019 03.00,0,1600,0.03522
29/10/2019 04.00,0,1600,0.03606
29/10/2019 05.00,0,1600,0.03815
29/10/2019 06.00,0,1600,0.03975
29/10/2019 07.00,0,1600,0.04041
29/10/2019 08.00,0,1600,0.04059
29/10/2019 09.00,0,1600,0.04086
29/10/2019 10.00,0,1600,0.04132
29/10/2019 11.00,0,1600,0.04103
29/10/2019 12.00,0,1600,0.04103
29/10/2019 13.00,0,1600,0.04103
29/10/2019 14.00,0,1600,0.04091
29/10/2019 15.00,0,1600,0.04098
29/10/2019 16.00,0,1600,0.04137
29/10/2019 17.00,0,1600,0.04144
29/10/2019 18.00,0,1600,0.04149
29/10/2019 19.00,0,1600,0.04101
29/10/2019 20.00,0,1600,0.04057
29/10/2019 21.00,0,1600,0.04052
29/10/2019 22.00,0,1600,0.03993
29/10/2019 23.00,0,1600,0.03862
30/10/2019 00.00,0,1600,0.03844
30/10/2019 01.00,0,1600,0.0376
30/10/2019 02.00,0,1600,0.03734
30/10/2019 03.00,0,1600,0.03698
30/10/2019 04.00,0,1600,0.03791
30/10/2019 05.00,0,1600,0.03942
30/10/2019 06.00,0,1600,0.041
30/10/2019 07.00,0,1600,0.04221
30/10/2019 08.00,0,1600,0.04316
30/10/2019 09.00,0,1600,0.04254
30/10/2019 10.00,0,1600,0.04196
30/10/2019 11.00,0,1600,0.04112
30/10/2019 12.00,0,1600,0.0405
30/10/2019 13.00,0,1600,0.04049
30/10/2019 14.00,0,1600,0.0403
30/10/2019 15.00,0,1600,0.03981
30/10/2019 16.00,0,1600,0.03968
30/10/2019 17.00,0,1600,0.03941
30/10/2019 18.00,0,1600,0.03911
30/10/2019 19.00,0,1600,0.03894
30/10/2019 20.00,0,1600,0.03879
30/10/2019 21.00,0,1600,0.03885
30/10/2019 22.00,0,1600,0.03832
30/10/2019 23.00,0,1600,0.03657
31/10/2019 00.00,0,1600,0.0362
31/10/2019 01.00,0,1600,0.03498
31/10/2019 02.00,0,1600,0.03394
31/10/2019 03.00,0,1600,0.03316
31/10/2019 04.00,0,1600,0.03485
31/10/2019 05.00,0,1600,0.03786
31/10/2019 06.00,0,1600,0.03968
31/10/2019 07.00,0,1600,0.04002
31/10/2019 08.00,0,1600,0.04023
31/10/2019 09.00,0,1600,0.04032
31/10/2019 10.00,0,1600,0.04051
31/10/2019 11.00,0,1600,0.0401
31/10/2019 12.00,0,1600,0.03938
31/10/2019 13.00,0,1600,0.04015
31/10/2019 14.00,0,1600,0.04048
31/10/2019 15.00,0,1600,0.04037
31/10/2019 16.00,0,1600,0.04005
31/10/2019 17.00,0,1600,0.04021
31/10/2019 18.00,0,1600,0.0401
31/10/2019 19.00,0,1600,0.04012
31/10/2019 20.00,0,1600,0.04007
31/10/2019 21.00,0,1600,0.04007
31/10/2019 22.00,0,1600,0.03968
31/10/2019 23.00,0,1600,0.03754
01/11/2019 00.00,0,1600,0.03651
01/11/2019 01.00,0,1600,0.03488
01/11/2019 02.00,0,1600,0.03451
01/11/2019 03.00,0,1600,0.03442
01/11/2019 04.00,0,1600,0.03557
01/11/2019 05.00,0,1600,0.03738
01/11/2019 06.00,0,1600,0.03851
01/11/2019 07.00,0,1600,0.03983
01/11/2019 08.00,0,1600,0.04017
01/11/2019 09.00,0,1600,0.03987
01/11/2019 10.00,0,1600,0.03974
01/11/2019 11.00,0,1600,0.03941
01/11/2019 12.00,0,1600,0.03891
01/11/2019 13.00,0,1600,0.03878
01/11/2019 14.00,0,1600,0.03844
01/11/2019 15.00,0,1600,0.03805
01/11/2019 16.00,0,1600,0.03862
01/11/2019 17.00,0,1600,0.03919
01/11/2019 18.00,0,1600,0.03902
01/11/2019 19.00,0,1600,0.03823
01/11/2019 20.00,0,1600,0.03731
01/11/2019 21.00,0,1600,0.03626
01/11/2019 22.00,0,1600,0.03404
01/11/2019 23.00,0,1600,0.03078
02/11/2019 00.00,0,1600,0.0315
02/11/2019 01.00,0,1600,0.03007
02/11/2019 02.00,0,1600,0.02801
02/11/2019 03.00,0,1600,0.027
02/11/2019 04.00,0,1600,0.02806
02/11/2019 05.00,0,1600,0.0301
02/11/2019 06.00,0,1600,0.03443
02/11/2019 07.00,0,1600,0.0357
02/11/2019 08.00,0,1600,0.03659
02/11/2019 09.00,0,1600,0.03795
02/11/2019 10.00,0,1600,0.03843
02/11/2019 11.00,0,1600,0.03817
02/11/2019 12.00,0,1600,0.03747
02/11/2019 13.00,0,1600,0.03711
02/11/2019 14.00,0,1600,0.03704
02/11/2019 15.00,0,1600,0.03729
02/11/2019 16.00,0,1600,0.03842
02/11/2019 17.00,0,1600,0.03893
02/11/2019 18.00,0,1600,0.03944
02/11/2019 19.00,0,1600,0.03731
02/11/2019 20.00,0,1600,0.03688
02/11/2019 21.00,0,1600,0.03636
02/11/2019 22.00,0,1600,0.03519
02/11/2019 23.00,0,1600,0.03391
03/11/2019 00.00,0,1600,0.03452
03/11/2019 01.00,0,1600,0.03291
03/11/2019 02.00,0,1600,0.03043
03/11/2019 03.00,0,1600,0.02928
03/11/2019 04.00,0,1600,0.03044
03/11/2019 05.00,0,1600,0.03165
03/11/2019 06.00,0,1600,0.03348
03/11/2019 07.00,0,1600,0.03443
03/11/2019 08.00,0,1600,0.03588
03/11/2019 09.00,0,1600,0.03688
03/11/2019 10.00,0,1600,0.03759
03/11/2019 11.00,0,1600,0.03814
03/11/2019 12.00,0,1600,0.03869
03/11/2019 13.00,0,1600,0.03809
03/11/2019 14.00,0,1600,0.03823
03/11/2019 15.00,0,1600,0.03854
03/11/2019 16.00,0,1600,0.03976
03/11/2019 17.00,0,1600,0.04042
03/11/2019 18.00,0,1600,0.04068
03/11/2019 19.00,0,1600,0.04039
03/11/2019 20.00,0,1600,0.03924
03/11/2019 21.00,0,1600,0.03743
03/11/2019 22.00,0,1600,0.03586
03/11/2019 23.00,0,1600,0.0341
04/11/2019 00.00,0,1600,0.03476
04/11/2019 01.00,0,1600,0.03456
04/11/2019 02.00,0,1600,0.0346
04/11/2019 03.00,0,1600,0.03446
04/11/2019 04.00,0,1600,0.03547
04/11/2019 05.00,0,1600,0.03637
04/11/2019 06.00,0,1600,0.03951
04/11/2019 07.00,0,1600,0.04165
04/11/2019 08.00,0,1600,0.04325
04/11/2019 09.00,0,1600,0.04404
04/11/2019 10.00,0,1600,0.04301
04/11/2019 11.00,0,1600,0.04225
04/11/2019 12.00,0,1600,0.04171
04/11/2019 13.00,0,1600,0.04226
04/11/2019 14.00,0,1600,0.04222
04/11/2019 15.00,0,1600,0.04242
04/11/2019 16.00,0,1600,0.0435
04/11/2019 17.00,0,1600,0.04428
04/11/2019 18.00,0,1600,0.04394
04/11/2019 19.00,0,1600,0.04265
04/11/2019 20.00,0,1600,0.04169
04/11/2019 21.00,0,1600,0.04
04/11/2019 22.00,0,1600,0.03898
04/11/2019 23.00,0,1600,0.0366
05/11/2019 00.00,0,1600,0.03708
05/11/2019 01.00,0,1600,0.03657
05/11/2019 02.00,0,1600,0.03637
05/11/2019 03.00,0,1600,0.03648
05/11/2019 04.00,0,1600,0.03785
05/11/2019 05.00,0,1600,0.04062
05/11/2019 06.00,0,1600,0.04142
05/11/2019 07.00,0,1600,0.0451
05/11/2019 08.00,0,1600,0.0463
05/11/2019 09.00,0,1600,0.04539
05/11/2019 10.00,0,1600,0.0453
05/11/2019 11.00,0,1600,0.04496
05/11/2019 12.00,0,1600,0.04484
05/11/2019 13.00,0,1600,0.04476
05/11/2019 14.00,0,1600,0.04467
05/11/2019 15.00,0,1600,0.04314
05/11/2019 16.00,0,1600,0.04343
05/11/2019 17.00,0,1600,0.04627
05/11/2019 18.00,0,1600,0.04753
05/11/2019 19.00,0,1600,0.04656
05/11/2019 20.00,0,1600,0.04492
05/11/2019 21.00,0,1600,0.04238
05/11/2019 22.00,0,1600,0.04121
05/11/2019 23.00,0,1600,0.03957
06/11/2019 00.00,0,1600,0.0404
06/11/2019 01.00,0,1600,0.03999
06/11/2019 02.00,0,1600,0.03997
06/11/2019 03.00,0,1600,0.0402
06/11/2019 04.00,0,1600,0.04103
06/11/2019 05.00,0,1600,0.04139
06/11/2019 06.00,0,1600,0.04563
06/11/2019 07.00,0,1600,0.05577
06/11/2019 08.00,0,1600,0.05968
06/11/2019 09.00,0,1600,0.05692
06/11/2019 10.00,0,1600,0.0568
06/11/2019 11.00,0,1600,0.05644
06/11/2019 12.00,0,1600,0.05442
06/11/2019 13.00,0,1600,0.0558
06/11/2019 14.00,0,1600,0.05728
06/11/2019 15.00,0,1600,0.05739
06/11/2019 16.00,0,1600,0.06071
06/11/2019 17.00,0,1600,0.07625
06/11/2019 18.00,0,1600,0.08075
06/11/2019 19.00,0,1600,0.06292
06/11/2019 20.00,0,1600,0.05273
06/11/2019 21.00,0,1600,0.04622
06/11/2019 22.00,0,1600,0.04353
06/11/2019 23.00,0,1600,0.04139
07/11/2019 00.00,0,1600,0.04197
07/11/2019 01.00,0,1600,0.04114
07/11/2019 02.00,0,1600,0.04068
07/11/2019 03.00,0,1600,0.04097
07/11/2019 04.00,0,1600,0.04211
07/11/2019 05.00,0,1600,0.04306
07/11/2019 06.00,0,1600,0.04568
07/11/2019 07.00,0,1600,0.0539
07/11/2019 08.00,0,1600,0.05865
07/11/2019 09.00,0,1600,0.05287
07/11/2019 10.00,0,1600,0.04949
07/11/2019 11.00,0,1600,0.04789
07/11/2019 12.00,0,1600,0.04715
07/11/2019 13.00,0,1600,0.04683
07/11/2019 14.00,0,1600,0.04673
07/11/2019 15.00,0,1600,0.04742
07/11/2019 16.00,0,1600,0.04988
07/11/2019 17.00,0,1600,0.05243
07/11/2019 18.00,0,1600,0.04819
07/11/2019 19.00,0,1600,0.04672
07/11/2019 20.00,0,1600,0.04498
07/11/2019 21.00,0,1600,0.04339
07/11/2019 22.00,0,1600,0.04213
07/11/2019 23.00,0,1600,0.04127
08/11/2019 00.00,0,1600,0.03991
08/11/2019 01.00,0,1600,0.0394
08/11/2019 02.00,0,1600,0.0392
08/11/2019 03.00,0,1600,0.03923
08/11/2019 04.00,0,1600,0.03989
08/11/2019 05.00,0,1600,0.04196
08/11/2019 06.00,0,1600,0.04505
08/11/2019 07.00,0,1600,0.05178
08/11/2019 08.00,0,1600,0.05432
08/11/2019 09.00,0,1600,0.05562
08/11/2019 10.00,0,1600,0.05494
08/11/2019 11.00,0,1600,0.05395
08/11/2019 12.00,0,1600,0.05244
08/11/2019 13.00,0,1600,0.05226
08/11/2019 14.00,0,1600,0.05241
08/11/2019 15.00,0,1600,0.04842
08/11/2019 16.00,0,1600,0.04801
08/11/2019 17.00,0,1600,0.04898
08/11/2019 18.00,0,1600,0.04704
08/11/2019 19.00,0,1600,0.04602
08/11/2019 20.00,0,1600,0.04493
08/11/2019 21.00,0,1600,0.04383
08/11/2019 22.00,0,1600,0.04298
08/11/2019 23.00,0,1600,0.04064
09/11/2019 00.00,0,1600,0.04191
09/11/2019 01.00,0,1600,0.0405
09/11/2019 02.00,0,1600,0.03978
09/11/2019 03.00,0,1600,0.03924
09/11/2019 04.00,0,1600,0.0393
09/11/2019 05.00,0,1600,0.03949
09/11/2019 06.00,0,1600,0.04054
09/11/2019 07.00,0,1600,0.04156
09/11/2019 08.00,0,1600,0.04202
09/11/2019 09.00,0,1600,0.04457
09/11/2019 10.00,0,1600,0.04415
09/11/2019 11.00,0,1600,0.0431
09/11/2019 12.00,0,1600,0.04219
09/11/2019 13.00,0,1600,0.04133
09/11/2019 14.00,0,1600,0.04124
09/11/2019 15.00,0,1600,0.04169
09/11/2019 16.00,0,1600,0.04381
09/11/2019 17.00,0,1600,0.04596
09/11/2019 18.00,0,1600,0.04524
09/11/2019 19.00,0,1600,0.04409
09/11/2019 20.00,0,1600,0.0418
09/11/2019 21.00,0,1600,0.04071
09/11/2019 22.00,0,1600,0.03966
09/11/2019 23.00,0,1600,0.03667
10/11/2019 00.00,0,1600,0.03849
10/11/2019 01.00,0,1600,0.03747
10/11/2019 02.00,0,1600,0.03693
10/11/2019 03.00,0,1600,0.03675
10/11/2019 04.00,0,1600,0.03727
10/11/2019 05.00,0,1600,0.03756
10/11/2019 06.00,0,1600,0.0374
10/11/2019 07.00,0,1600,0.03894
10/11/2019 08.00,0,1600,0.03997
10/11/2019 09.00,0,1600,0.04041
10/11/2019 10.00,0,1600,0.04092
10/11/2019 11.00,0,1600,0.041
10/11/2019 12.00,0,1600,0.04133
10/11/2019 13.00,0,1600,0.04088
10/11/2019 14.00,0,1600,0.04107
10/11/2019 15.00,0,1600,0.04237
10/11/2019 16.00,0,1600,0.0453
10/11/2019 17.00,0,1600,0.0505
10/11/2019 18.00,0,1600,0.05139
10/11/2019 19.00,0,1600,0.04942
10/11/2019 20.00,0,1600,0.04686
10/11/2019 21.00,0,1600,0.04484
10/11/2019 22.00,0,1600,0.04319
10/11/2019 23.00,0,1600,0.04086
11/11/2019 00.00,0,1600,0.04019
11/11/2019 01.00,0,1600,0.03984
11/11/2019 02.00,0,1600,0.03972
11/11/2019 03.00,0,1600,0.03978
11/11/2019 04.00,0,1600,0.0401
11/11/2019 05.00,0,1600,0.04134
11/11/2019 06.00,0,1600,0.04355
11/11/2019 07.00,0,1600,0.04769
11/11/2019 08.00,0,1600,0.051
11/11/2019 09.00,0,1600,0.04864
11/11/2019 10.00,0,1600,0.04688
11/11/2019 11.00,0,1600,0.04642
11/11/2019 12.00,0,1600,0.04527
11/11/2019 13.00,0,1600,0.0456
11/11/2019 14.00,0,1600,0.04415
11/11/2019 15.00,0,1600,0.04462
11/11/2019 16.00,0,1600,0.04478
11/11/2019 17.00,0,1600,0.04717
11/11/2019 18.00,0,1600,0.04539
11/11/2019 19.00,0,1600,0.04269
11/11/2019 20.00,0,1600,0.04196
11/11/2019 21.00,0,1600,0.04099
11/11/2019 22.00,0,1600,0.04039
11/11/2019 23.00,0,1600,0.03938
12/11/2019 00.00,0,1600,0.03695
12/11/2019 01.00,0,1600,0.0366
12/11/2019 02.00,0,1600,0.03631
12/11/2019 03.00,0,1600,0.03635
12/11/2019 04.00,0,1600,0.03802
12/11/2019 05.00,0,1600,0.0405
12/11/2019 06.00,0,1600,0.04125
12/11/2019 07.00,0,1600,0.04387
12/11/2019 08.00,0,1600,0.04399
12/11/2019 09.00,0,1600,0.043
12/11/2019 10.00,0,1600,0.04241
12/11/2019 11.00,0,1600,0.04203
12/11/2019 12.00,0,1600,0.04194
12/11/2019 13.00,0,1600,0.0426
12/11/2019 14.00,0,1600,0.04339
12/11/2019 15.00,0,1600,0.04398
12/11/2019 16.00,0,1600,0.04417
12/11/2019 17.00,0,1600,0.04333
12/11/2019 18.00,0,1600,0.04308
12/11/2019 19.00,0,1600,0.04202
12/11/2019 20.00,0,1600,0.04155
12/11/2019 21.00,0,1600,0.04095
12/11/2019 22.00,0,1600,0.04002
12/11/2019 23.00,0,1600,0.03764
13/11/2019 00.00,0,1600,0.03484
13/11/2019 01.00,0,1600,0.03483
13/11/2019 02.00,0,1600,0.03501
13/11/2019 03.00,0,1600,0.03522
13/11/2019 04.00,0,1600,0.03803
13/11/2019 05.00,0,1600,0.04075
13/11/2019 06.00,0,1600,0.04205
13/11/2019 07.00,0,1600,0.04286
13/11/2019 08.00,0,1600,0.043
13/11/2019 09.00,0,1600,0.04293
13/11/2019 10.00,0,1600,0.04287
13/11/2019 11.00,0,1600,0.043
13/11/2019 12.00,0,1600,0.04296
13/11/2019 13.00,0,1600,0.04294
13/11/2019 14.00,0,1600,0.04302
13/11/2019 15.00,0,1600,0.04329
13/11/2019 16.00,0,1600,0.04351
13/11/2019 17.00,0,1600,0.0436
13/11/2019 18.00,0,1600,0.04478
13/11/2019 19.00,0,1600,0.04347
13/11/2019 20.00,0,1600,0.04339
13/11/2019 21.00,0,1600,0.04291
13/11/2019 22.00,0,1600,0.04147
13/11/2019 23.00,0,1600,0.04072
14/11/2019 00.00,0,1600,0.04021
14/11/2019 01.00,0,1600,0.0399
14/11/2019 02.00,0,1600,0.03956
14/11/2019 03.00,0,1600,0.03967
14/11/2019 04.00,0,1600,0.04019
14/11/2019 05.00,0,1600,0.04103
14/11/2019 06.00,0,1600,0.04345
14/11/2019 07.00,0,1600,0.04426
14/11/2019 08.00,0,1600,0.04498
14/11/2019 09.00,0,1600,0.04441
14/11/2019 10.00,0,1600,0.04399
14/11/2019 11.00,0,1600,0.04388
14/11/2019 12.00,0,1600,0.04465
14/11/2019 13.00,0,1600,0.04481
14/11/2019 14.00,0,1600,0.04416
14/11/2019 15.00,0,1600,0.04415
14/11/2019 16.00,0,1600,0.04487
14/11/2019 17.00,0,1600,0.04428
14/11/2019 18.00,0,1600,0.04456
14/11/2019 19.00,0,1600,0.04375
14/11/2019 20.00,0,1600,0.04273
14/11/2019 21.00,0,1600,0.04205
14/11/2019 22.00,0,1600,0.04106
14/11/2019 23.00,0,1600,0.04067
15/11/2019 00.00,0,1600,0.03875
15/11/2019 01.00,0,1600,0.03703
15/11/2019 02.00,0,1600,0.03664
15/11/2019 03.00,0,1600,0.03682
15/11/2019 04.00,0,1600,0.03794
15/11/2019 05.00,0,1600,0.04002
15/11/2019 06.00,0,1600,0.04121
15/11/2019 07.00,0,1600,0.04244
15/11/2019 08.00,0,1600,0.04242
15/11/2019 09.00,0,1600,0.04196
15/11/2019 10.00,0,1600,0.04172
15/11/2019 11.00,0,1600,0.04164
15/11/2019 12.00,0,1600,0.04134
15/11/2019 13.00,0,1600,0.04145
15/11/2019 14.00,0,1600,0.042
15/11/2019 15.00,0,1600,0.04275
15/11/2019 16.00,0,1600,0.0436
15/11/2019 17.00,0,1600,0.04427
15/11/2019 18.00,0,1600,0.04341
15/11/2019 19.00,0,1600,0.0424
15/11/2019 20.00,0,1600,0.04155
15/11/2019 21.00,0,1600,0.04135
15/11/2019 22.00,0,1600,0.04004
15/11/2019 23.00,0,1600,0.03846
16/11/2019 00.00,0,1600,0.03698
16/11/2019 01.00,0,1600,0.03707
16/11/2019 02.00,0,1600,0.03653
16/11/2019 03.00,0,1600,0.03719
16/11/2019 04.00,0,1600,0.03732
16/11/2019 05.00,0,1600,0.03749
16/11/2019 06.00,0,1600,0.03842
16/11/2019 07.00,0,1600,0.03943
16/11/2019 08.00,0,1600,0.04111
16/11/2019 09.00,0,1600,0.04175
16/11/2019 10.00,0,1600,0.04151
16/11/2019 11.00,0,1600,0.04108
16/11/2019 12.00,0,1600,0.04026
16/11/2019 13.00,0,1600,0.03994
16/11/2019 14.00,0,1600,0.04012
16/11/2019 15.00,0,1600,0.04019
16/11/2019 16.00,0,1600,0.04125
16/11/2019 17.00,0,1600,0.04247
16/11/2019 18.00,0,1600,0.04155
16/11/2019 19.00,0,1600,0.03998
16/11/2019 20.00,0,1600,0.03863
16/11/2019 21.00,0,1600,0.03858
16/11/2019 22.00,0,1600,0.03729
16/11/2019 23.00,0,1600,0.03644
17/11/2019 00.00,0,1600,0.03487
17/11/2019 01.00,0,1600,0.03445
17/11/2019 02.00,0,1600,0.03406
17/11/2019 03.00,0,1600,0.0338
17/11/2019 04.00,0,1600,0.03415
17/11/2019 05.00,0,1600,0.03441
17/11/2019 06.00,0,1600,0.03433
17/11/2019 07.00,0,1600,0.03496
17/11/2019 08.00,0,1600,0.03685
17/11/2019 09.00,0,1600,0.03881
17/11/2019 10.00,0,1600,0.03972
17/11/2019 11.00,0,1600,0.04076
17/11/2019 12.00,0,1600,0.04015
17/11/2019 13.00,0,1600,0.04022
17/11/2019 14.00,0,1600,0.04026
17/11/2019 15.00,0,1600,0.0408
17/11/2019 16.00,0,1600,0.04179
17/11/2019 17.00,0,1600,0.04398
17/11/2019 18.00,0,1600,0.04348
17/11/2019 19.00,0,1600,0.04192
17/11/2019 20.00,0,1600,0.04085
17/11/2019 21.00,0,1600,0.03997
17/11/2019 22.00,0,1600,0.03864
17/11/2019 23.00,0,1600,0.03726
18/11/2019 00.00,0,1600,0.03793
18/11/2019 01.00,0,1600,0.03724
18/11/2019 02.00,0,1600,0.03681
18/11/2019 03.00,0,1600,0.03688
18/11/2019 04.00,0,1600,0.03867
18/11/2019 05.00,0,1600,0.03991
18/11/2019 06.00,0,1600,0.04134
18/11/2019 07.00,0,1600,0.04314
18/11/2019 08.00,0,1600,0.0444
18/11/2019 09.00,0,1600,0.04489
18/11/2019 10.00,0,1600,0.04446
18/11/2019 11.00,0,1600,0.04397
18/11/2019 12.00,0,1600,0.04379
18/11/2019 13.00,0,1600,0.04357
18/11/2019 14.00,0,1600,0.0436
18/11/2019 15.00,0,1600,0.04377
18/11/2019 16.00,0,1600,0.04446
18/11/2019 17.00,0,1600,0.04435
18/11/2019 18.00,0,1600,0.04311
18/11/2019 19.00,0,1600,0.04162
18/11/2019 20.00,0,1600,0.0407
18/11/2019 21.00,0,1600,0.04038
18/11/2019 22.00,0,1600,0.03962
18/11/2019 23.00,0,1600,0.03711
