Time,W1 - Min,W1 - Max,W1 - Cost
21/11/2019 16.00,0,221.721,0
21/11/2019 17.00,0,240.734,0
21/11/2019 18.00,0,248.987,0
21/11/2019 19.00,0,237.498,0
21/11/2019 20.00,0,220.751,0
21/11/2019 21.00,0,217.429,0
21/11/2019 22.00,0,209.786,0
21/11/2019 23.00,0,209.786,0
22/11/2019 00.00,0,215.199,0
22/11/2019 01.00,0,215.954,0
22/11/2019 02.00,0,200.585,0
22/11/2019 03.00,0,193.918,0
22/11/2019 04.00,0,191.029,0
22/11/2019 05.00,0,174.815,0
22/11/2019 06.00,0,162.473,0
22/11/2019 07.00,0,157.083,0
22/11/2019 08.00,0,144.399,0
22/11/2019 09.00,0,127.94,0
22/11/2019 10.00,0,118.85,0
22/11/2019 11.00,0,110.408,0
22/11/2019 12.00,0,108.979,0
22/11/2019 13.00,0,103.94,0
22/11/2019 14.00,0,114.251,0
22/11/2019 15.00,0,133.205,0
22/11/2019 16.00,0,134.831,0
22/11/2019 17.00,0,134.244,0
22/11/2019 18.00,0,146.887,0
22/11/2019 19.00,0,168.372,0
22/11/2019 20.00,0,200.247,0
22/11/2019 21.00,0,211.146,0
22/11/2019 22.00,0,232.159,0
22/11/2019 23.00,0,252.534,0
23/11/2019 00.00,0,266.075,0
23/11/2019 01.00,0,261.31,0
23/11/2019 02.00,0,267.228,0
23/11/2019 03.00,0,275.347,0
23/11/2019 04.00,0,280.737,0
23/11/2019 05.00,0,279.711,0
23/11/2019 06.00,0,295.398,0
23/11/2019 07.00,0,305.108,0
23/11/2019 08.00,0,308.933,0
23/11/2019 09.00,0,316.724,0
23/11/2019 10.00,0,313.16,0
23/11/2019 11.00,0,304.221,0
23/11/2019 12.00,0,306.286,0
23/11/2019 13.00,0,317.716,0
23/11/2019 14.00,0,329.035,0
23/11/2019 15.00,0,337.049,0
23/11/2019 16.00,0,339.682,0
23/11/2019 17.00,0,341.38,0
23/11/2019 18.00,0,339.652,0
23/11/2019 19.00,0,335.056,0
23/11/2019 20.00,0,322.04,0
23/11/2019 21.00,0,316.47,0
23/11/2019 22.00,0,319.665,0
23/11/2019 23.00,0,322.867,0
24/11/2019 00.00,0,328.074,0
24/11/2019 01.00,0,335.848,0
24/11/2019 02.00,0,338.625,0
24/11/2019 03.00,0,337.029,0
24/11/2019 04.00,0,338.121,0
24/11/2019 05.00,0,339.907,0
24/11/2019 06.00,0,335.7,0
24/11/2019 07.00,0,349.949,0
24/11/2019 08.00,0,348.496,0
24/11/2019 09.00,0,338.129,0
24/11/2019 10.00,0,326.179,0
24/11/2019 11.00,0,308.846,0
24/11/2019 12.00,0,296.549,0
24/11/2019 13.00,0,281.364,0
24/11/2019 14.00,0,267.432,0
24/11/2019 15.00,0,272.168,0
24/11/2019 16.00,0,275.692,0
24/11/2019 17.00,0,267.432,0
24/11/2019 18.00,0,251.529,0
24/11/2019 19.00,0,234.446,0
24/11/2019 20.00,0,216.218,0
24/11/2019 21.00,0,204.99,0
24/11/2019 22.00,0,191.302,0
24/11/2019 23.00,0,180.804,0
25/11/2019 00.00,0,157.536,0
25/11/2019 01.00,0,142.38,0
25/11/2019 02.00,0,136.006,0
25/11/2019 03.00,0,134.366,0
25/11/2019 04.00,0,139.395,0
25/11/2019 05.00,0,148.251,0
25/11/2019 06.00,0,157.656,0
25/11/2019 07.00,0,168.892,0
25/11/2019 08.00,0,174.336,0
25/11/2019 09.00,0,168.386,0
25/11/2019 10.00,0,155.619,0
25/11/2019 11.00,0,139.002,0
25/11/2019 12.00,0,133.721,0
25/11/2019 13.00,0,133.445,0
25/11/2019 14.00,0,139.168,0
25/11/2019 15.00,0,148.407,0
25/11/2019 16.00,0,155.886,0
25/11/2019 17.00,0,155.837,0
25/11/2019 18.00,0,155.599,0
25/11/2019 19.00,0,152.531,0
25/11/2019 20.00,0,144.523,0
25/11/2019 21.00,0,132.564,0
25/11/2019 22.00,0,126.917,0
25/11/2019 23.00,0,125.471,0
26/11/2019 00.00,0,123.405,0
26/11/2019 01.00,0,120.878,0
26/11/2019 02.00,0,120.369,0
26/11/2019 03.00,0,119.208,0
26/11/2019 04.00,0,118.888,0
26/11/2019 05.00,0,121.489,0
26/11/2019 06.00,0,127.361,0
26/11/2019 07.00,0,131.018,0
26/11/2019 08.00,0,137.846,0
26/11/2019 09.00,0,145.671,0
26/11/2019 10.00,0,141.736,0
26/11/2019 11.00,0,130.741,0
26/11/2019 12.00,0,111.109,0
26/11/2019 13.00,0,95.562,0
26/11/2019 14.00,0,96.86,0
26/11/2019 15.00,0,116.212,0
26/11/2019 16.00,0,134.816,0
26/11/2019 17.00,0,144.443,0
26/11/2019 18.00,0,160.547,0
26/11/2019 19.00,0,161.414,0
26/11/2019 20.00,0,171.721,0
26/11/2019 21.00,0,162.626,0
26/11/2019 22.00,0,151.255,0
26/11/2019 23.00,0,136.49,0
27/11/2019 00.00,0,123.731,0
27/11/2019 01.00,0,126.585,0
27/11/2019 02.00,0,140.985,0
27/11/2019 03.00,0,152.475,0
27/11/2019 04.00,0,156.044,0
27/11/2019 05.00,0,160.033,0
27/11/2019 06.00,0,155.621,0
27/11/2019 07.00,0,160.028,0
27/11/2019 08.00,0,171.613,0
27/11/2019 09.00,0,160.044,0
27/11/2019 10.00,0,167.34,0
27/11/2019 11.00,0,180.799,0
27/11/2019 12.00,0,203.28,0
27/11/2019 13.00,0,219.589,0
27/11/2019 14.00,0,232.435,0
27/11/2019 15.00,0,233.456,0
27/11/2019 16.00,0,223.591,0
27/11/2019 17.00,0,207.678,0
27/11/2019 18.00,0,188.122,0
27/11/2019 19.00,0,178.358,0
27/11/2019 20.00,0,169.002,0
27/11/2019 21.00,0,159.306,0
27/11/2019 22.00,0,158.191,0
27/11/2019 23.00,0,142.392,0
28/11/2019 00.00,0,127.844,0
28/11/2019 01.00,0,131.862,0
28/11/2019 02.00,0,146.133,0
28/11/2019 03.00,0,148.001,0
28/11/2019 04.00,0,162.741,0
28/11/2019 05.00,0,182.719,0
28/11/2019 06.00,0,172.104,0
28/11/2019 07.00,0,165.806,0
28/11/2019 08.00,0,175.287,0
28/11/2019 09.00,0,183.456,0
28/11/2019 10.00,0,171.965,0
28/11/2019 11.00,0,139.608,0
28/11/2019 12.00,0,107.822,0
28/11/2019 13.00,0,79.158,0
28/11/2019 14.00,0,71.105,0
28/11/2019 15.00,0,95.839,0
28/11/2019 16.00,0,130.847,0
28/11/2019 17.00,0,169.383,0
28/11/2019 18.00,0,200.256,0
28/11/2019 19.00,0,222.122,0
28/11/2019 20.00,0,239.817,0
28/11/2019 21.00,0,239.193,0
28/11/2019 22.00,0,240.727,0
28/11/2019 23.00,0,244.175,0
29/11/2019 00.00,0,267.432,0
29/11/2019 01.00,0,297.717,0
29/11/2019 02.00,0,345.121,0
29/11/2019 03.00,0,394.108,0
29/11/2019 04.00,0,433.079,0
29/11/2019 05.00,0,453.582,0
29/11/2019 06.00,0,460.181,0
29/11/2019 07.00,0,453.383,0
29/11/2019 08.00,0,441.005,0
29/11/2019 09.00,0,428.561,0
29/11/2019 10.00,0,418.534,0
29/11/2019 11.00,0,404.287,0
29/11/2019 12.00,0,369.543,0
29/11/2019 13.00,0,316.472,0
29/11/2019 14.00,0,281.345,0
29/11/2019 15.00,0,261.558,0
29/11/2019 16.00,0,246.926,0
29/11/2019 17.00,0,231.606,0
29/11/2019 18.00,0,217.388,0
29/11/2019 19.00,0,208.035,0
29/11/2019 20.00,0,203.645,0
29/11/2019 21.00,0,203.243,0
29/11/2019 22.00,0,206.056,0
29/11/2019 23.00,0,209.791,0
30/11/2019 00.00,0,215.948,0
30/11/2019 01.00,0,221.563,0
30/11/2019 02.00,0,226.947,0
30/11/2019 03.00,0,223.502,0
30/11/2019 04.00,0,218.647,0
30/11/2019 05.00,0,216.109,0
30/11/2019 06.00,0,211.957,0
30/11/2019 07.00,0,203.988,0
30/11/2019 08.00,0,189.47,0
30/11/2019 09.00,0,158.443,0
30/11/2019 10.00,0,131.859,0
30/11/2019 11.00,0,117.669,0
30/11/2019 12.00,0,115.352,0
30/11/2019 13.00,0,120.475,0
30/11/2019 14.00,0,130.133,0
30/11/2019 15.00,0,130.703,0
30/11/2019 16.00,0,124.293,0
30/11/2019 17.00,0,115.4,0
30/11/2019 18.00,0,105.853,0
30/11/2019 19.00,0,96.144,0
30/11/2019 20.00,0,90.011,0
30/11/2019 21.00,0,88.386,0
30/11/2019 22.00,0,90.688,0
30/11/2019 23.00,0,96.223,0
01/12/2019 00.00,0,100.192,0
01/12/2019 01.00,0,101.281,0
01/12/2019 02.00,0,99.502,0
01/12/2019 03.00,0,94.987,0
01/12/2019 04.00,0,89.086,0
01/12/2019 05.00,0,81.398,0
01/12/2019 06.00,0,77.4,0
01/12/2019 07.00,0,72.951,0
01/12/2019 08.00,0,67.477,0
01/12/2019 09.00,0,66.483,0
01/12/2019 10.00,0,69.164,0
01/12/2019 11.00,0,81.902,0
01/12/2019 12.00,0,109.306,0
01/12/2019 13.00,0,144.15,0
01/12/2019 14.00,0,174.312,0
01/12/2019 15.00,0,193.61,0
01/12/2019 16.00,0,197.534,0
01/12/2019 17.00,0,200.25,0
01/12/2019 18.00,0,209.436,0
01/12/2019 19.00,0,226.942,0
01/12/2019 20.00,0,230.206,0
01/12/2019 21.00,0,229.706,0
01/12/2019 22.00,0,234.78,0
01/12/2019 23.00,0,237.86,0
02/12/2019 00.00,0,228.323,0
02/12/2019 01.00,0,225.218,0
02/12/2019 02.00,0,236.245,0
02/12/2019 03.00,0,230.344,0
02/12/2019 04.00,0,239.356,0
02/12/2019 05.00,0,245.552,0
02/12/2019 06.00,0,239.794,0
02/12/2019 07.00,0,239.524,0
02/12/2019 08.00,0,235.416,0
02/12/2019 09.00,0,233.032,0
02/12/2019 10.00,0,242.607,0
02/12/2019 11.00,0,252.444,0
02/12/2019 12.00,0,259.264,0
02/12/2019 13.00,0,246.088,0
02/12/2019 14.00,0,227.521,0
02/12/2019 15.00,0,218.279,0
02/12/2019 16.00,0,206.933,0
02/12/2019 17.00,0,171.208,0
02/12/2019 18.00,0,140.034,0
02/12/2019 19.00,0,116.875,0
02/12/2019 20.00,0,100.36,0
02/12/2019 21.00,0,83.964,0
02/12/2019 22.00,0,72.007,0
02/12/2019 23.00,0,63.905,0
03/12/2019 00.00,0,68.497,0
03/12/2019 01.00,0,70.956,0
03/12/2019 02.00,0,67.057,0
03/12/2019 03.00,0,72.924,0
03/12/2019 04.00,0,88.963,0
03/12/2019 05.00,0,113.718,0
03/12/2019 06.00,0,145.35,0
03/12/2019 07.00,0,198.871,0
03/12/2019 08.00,0,201.387,0
03/12/2019 09.00,0,226.943,0
03/12/2019 10.00,0,215.251,0
03/12/2019 11.00,0,221.01,0
03/12/2019 12.00,0,259.262,0
03/12/2019 13.00,0,307.666,0
03/12/2019 14.00,0,359.991,0
03/12/2019 15.00,0,358.929,0
03/12/2019 16.00,0,336.954,0
03/12/2019 17.00,0,318.932,0
03/12/2019 18.00,0,308.935,0
03/12/2019 19.00,0,310.212,0
03/12/2019 20.00,0,307.355,0
03/12/2019 21.00,0,299.315,0
03/12/2019 22.00,0,286.938,0
03/12/2019 23.00,0,268.787,0
04/12/2019 00.00,0,256.916,0
04/12/2019 01.00,0,246.549,0
04/12/2019 02.00,0,244.84,0
04/12/2019 03.00,0,242.351,0
04/12/2019 04.00,0,233.23,0
04/12/2019 05.00,0,223.507,0
04/12/2019 06.00,0,217.782,0
04/12/2019 07.00,0,213.064,0
04/12/2019 08.00,0,206.988,0
04/12/2019 09.00,0,192.822,0
04/12/2019 10.00,0,189.664,0
04/12/2019 11.00,0,208.771,0
04/12/2019 12.00,0,231.765,0
04/12/2019 13.00,0,248.987,0
04/12/2019 14.00,0,253.062,0
04/12/2019 15.00,0,251.21,0
04/12/2019 16.00,0,243.188,0
04/12/2019 17.00,0,240.413,0
04/12/2019 18.00,0,233.155,0
04/12/2019 19.00,0,244.173,0
04/12/2019 20.00,0,245.655,0
04/12/2019 21.00,0,244.579,0
04/12/2019 22.00,0,252.529,0
04/12/2019 23.00,0,239.349,0
05/12/2019 00.00,0,236.719,0
05/12/2019 01.00,0,231.776,0
05/12/2019 02.00,0,225.046,0
05/12/2019 03.00,0,233.15,0
05/12/2019 04.00,0,240.739,0
05/12/2019 05.00,0,251.751,0
05/12/2019 06.00,0,261.071,0
05/12/2019 07.00,0,268.126,0
05/12/2019 08.00,0,274.863,0
05/12/2019 09.00,0,290.178,0
05/12/2019 10.00,0,299.319,0
05/12/2019 11.00,0,315.226,0
05/12/2019 12.00,0,349.678,0
05/12/2019 13.00,0,364.203,0
05/12/2019 14.00,0,375.117,0
05/12/2019 15.00,0,389.099,0
05/12/2019 16.00,0,400.093,0
05/12/2019 17.00,0,424.572,0
05/12/2019 18.00,0,439.709,0
05/12/2019 19.00,0,450.314,0
05/12/2019 20.00,0,458.343,0
05/12/2019 21.00,0,471.029,0
05/12/2019 22.00,0,478.514,0
05/12/2019 23.00,0,484.211,0
06/12/2019 00.00,0,487.422,0
06/12/2019 01.00,0,488.387,0
06/12/2019 02.00,0,487.207,0
06/12/2019 03.00,0,484.251,0
06/12/2019 04.00,0,479.001,0
06/12/2019 05.00,0,471.736,0
06/12/2019 06.00,0,457.536,0
06/12/2019 07.00,0,430.827,0
06/12/2019 08.00,0,406.16,0
06/12/2019 09.00,0,379.787,0
06/12/2019 10.00,0,361.053,0
06/12/2019 11.00,0,353.803,0
06/12/2019 12.00,0,355.748,0
06/12/2019 13.00,0,358.93,0
06/12/2019 14.00,0,362.58,0
06/12/2019 15.00,0,362.97,0
06/12/2019 16.00,0,364.92,0
06/12/2019 17.00,0,380.775,0
06/12/2019 18.00,0,381.41,0
06/12/2019 19.00,0,385.972,0
06/12/2019 20.00,0,386.817,0
06/12/2019 21.00,0,388.253,0
06/12/2019 22.00,0,383.659,0
06/12/2019 23.00,0,373.94,0
07/12/2019 00.00,0,361.075,0
07/12/2019 01.00,0,327.943,0
07/12/2019 02.00,0,306.388,0
07/12/2019 03.00,0,265.073,0
07/12/2019 04.00,0,295.977,0
07/12/2019 05.00,0,371.239,0
07/12/2019 06.00,0,384.19,0
07/12/2019 07.00,0,362.14,0
07/12/2019 08.00,0,334.089,0
07/12/2019 09.00,0,315.224,0
07/12/2019 10.00,0,331.72,0
07/12/2019 11.00,0,348.484,0
07/12/2019 12.00,0,364.94,0
07/12/2019 13.00,0,361.067,0
07/12/2019 14.00,0,353.191,0
07/12/2019 15.00,0,342.217,0
07/12/2019 16.00,0,305.024,0
07/12/2019 17.00,0,253.146,0
07/12/2019 18.00,0,233.694,0
07/12/2019 19.00,0,212.848,0
07/12/2019 20.00,0,186.793,0
07/12/2019 21.00,0,163.868,0
07/12/2019 22.00,0,178.82,0
07/12/2019 23.00,0,223.207,0
08/12/2019 00.00,0,271.288,0
08/12/2019 01.00,0,319.341,0
08/12/2019 02.00,0,365.408,0
08/12/2019 03.00,0,404.654,0
08/12/2019 04.00,0,437.132,0
08/12/2019 05.00,0,456.748,0
08/12/2019 06.00,0,469.951,0
08/12/2019 07.00,0,484.093,0
08/12/2019 08.00,0,492.115,0
08/12/2019 09.00,0,490.712,0
08/12/2019 10.00,0,480.869,0
08/12/2019 11.00,0,465.565,0
08/12/2019 12.00,0,450.704,0
08/12/2019 13.00,0,424.264,0
08/12/2019 14.00,0,405.843,0
08/12/2019 15.00,0,395.837,0
08/12/2019 16.00,0,405.872,0
08/12/2019 17.00,0,416.324,0
08/12/2019 18.00,0,424.118,0
08/12/2019 19.00,0,418.716,0
08/12/2019 20.00,0,425.096,0
08/12/2019 21.00,0,428.759,0
08/12/2019 22.00,0,424.919,0
08/12/2019 23.00,0,419.255,0
09/12/2019 00.00,0,412.87,0
09/12/2019 01.00,0,406.664,0
09/12/2019 02.00,0,402.993,0
09/12/2019 03.00,0,399.245,0
09/12/2019 04.00,0,398.374,0
09/12/2019 05.00,0,396.635,0
09/12/2019 06.00,0,382.924,0
09/12/2019 07.00,0,384.078,0
09/12/2019 08.00,0,401.57,0
09/12/2019 09.00,0,396.222,0
09/12/2019 10.00,0,377.689,0
09/12/2019 11.00,0,377.091,0
09/12/2019 12.00,0,370.653,0
09/12/2019 13.00,0,386.754,0
09/12/2019 14.00,0,411.973,0
09/12/2019 15.00,0,434.045,0
09/12/2019 16.00,0,444.52,0
09/12/2019 17.00,0,446.242,0
09/12/2019 18.00,0,427.891,0
09/12/2019 19.00,0,405.841,0
09/12/2019 20.00,0,394.766,0
09/12/2019 21.00,0,354.456,0
09/12/2019 22.00,0,345.098,0
09/12/2019 23.00,0,337.217,0
10/12/2019 00.00,0,309.221,0
10/12/2019 01.00,0,276.043,0
10/12/2019 02.00,0,239.7,0
10/12/2019 03.00,0,186.778,0
10/12/2019 04.00,0,142.568,0
10/12/2019 05.00,0,97.868,0
10/12/2019 06.00,0,62.256,0
10/12/2019 07.00,0,62.09,0
10/12/2019 08.00,0,80.982,0
10/12/2019 09.00,0,100.741,0
10/12/2019 10.00,0,116.454,0
10/12/2019 11.00,0,137.221,0
10/12/2019 12.00,0,177.513,0
10/12/2019 13.00,0,225.702,0
10/12/2019 14.00,0,284.227,0
10/12/2019 15.00,0,316.472,0
10/12/2019 16.00,0,358.267,0
10/12/2019 17.00,0,394.547,0
10/12/2019 18.00,0,423.927,0
10/12/2019 19.00,0,445.936,0
10/12/2019 20.00,0,466.254,0
10/12/2019 21.00,0,477.674,0
10/12/2019 22.00,0,484.313,0
10/12/2019 23.00,0,481.866,0
11/12/2019 00.00,0,477.429,0
11/12/2019 01.00,0,470.522,0
11/12/2019 02.00,0,461.96,0
11/12/2019 03.00,0,451.848,0
11/12/2019 04.00,0,436.574,0
11/12/2019 05.00,0,399.272,0
11/12/2019 06.00,0,348.517,0
11/12/2019 07.00,0,292.808,0
11/12/2019 08.00,0,255.219,0
11/12/2019 09.00,0,222.332,0
11/12/2019 10.00,0,198.043,0
11/12/2019 11.00,0,171.743,0
11/12/2019 12.00,0,146.556,0
11/12/2019 13.00,0,129.283,0
11/12/2019 14.00,0,130.183,0
11/12/2019 15.00,0,132.275,0
11/12/2019 16.00,0,122.316,0
11/12/2019 17.00,0,118.233,0
11/12/2019 18.00,0,117.929,0
11/12/2019 19.00,0,104.278,0
11/12/2019 20.00,0,96.824,0
11/12/2019 21.00,0,88.817,0
11/12/2019 22.00,0,80.212,0
11/12/2019 23.00,0,74.029,0
12/12/2019 00.00,0,70.499,0
12/12/2019 01.00,0,70.438,0
12/12/2019 02.00,0,74.504,0
12/12/2019 03.00,0,81.076,0
12/12/2019 04.00,0,87.098,0
12/12/2019 05.00,0,103.712,0
12/12/2019 06.00,0,115.109,0
12/12/2019 07.00,0,127.617,0
12/12/2019 08.00,0,143.638,0
12/12/2019 09.00,0,165.799,0
12/12/2019 10.00,0,195.525,0
12/12/2019 11.00,0,217.422,0
12/12/2019 12.00,0,215.653,0
12/12/2019 13.00,0,215.212,0
12/12/2019 14.00,0,215.954,0
12/12/2019 15.00,0,217.905,0
12/12/2019 16.00,0,208.525,0
12/12/2019 17.00,0,212.514,0
12/12/2019 18.00,0,205.009,0
12/12/2019 19.00,0,215.571,0
12/12/2019 20.00,0,223.631,0
12/12/2019 21.00,0,225.594,0
12/12/2019 22.00,0,253.105,0
12/12/2019 23.00,0,300.926,0
13/12/2019 00.00,0,332.897,0
13/12/2019 01.00,0,350.957,0
13/12/2019 02.00,0,366.994,0
13/12/2019 03.00,0,382.689,0
13/12/2019 04.00,0,392.308,0
13/12/2019 05.00,0,400.129,0
13/12/2019 06.00,0,407.922,0
13/12/2019 07.00,0,410.194,0
13/12/2019 08.00,0,407.606,0
13/12/2019 09.00,0,392.327,0
13/12/2019 10.00,0,375.621,0
13/12/2019 11.00,0,360.265,0
13/12/2019 12.00,0,343.907,0
13/12/2019 13.00,0,337.786,0
13/12/2019 14.00,0,334.755,0
13/12/2019 15.00,0,331.712,0
13/12/2019 16.00,0,320.801,0
13/12/2019 17.00,0,307.666,0
13/12/2019 18.00,0,274.864,0
13/12/2019 19.00,0,228.424,0
13/12/2019 20.00,0,188.132,0
13/12/2019 21.00,0,161.504,0
13/12/2019 22.00,0,147.244,0
13/12/2019 23.00,0,139.133,0
14/12/2019 00.00,0,140.427,0
14/12/2019 01.00,0,154.997,0
14/12/2019 02.00,0,174.021,0
14/12/2019 03.00,0,190.291,0
14/12/2019 04.00,0,205.803,0
14/12/2019 05.00,0,215.496,0
14/12/2019 06.00,0,222.129,0
14/12/2019 07.00,0,227.967,0
14/12/2019 08.00,0,233.932,0
14/12/2019 09.00,0,233.155,0
14/12/2019 10.00,0,278.153,0
14/12/2019 11.00,0,309.322,0
14/12/2019 12.00,0,322.03,0
14/12/2019 13.00,0,322.502,0
14/12/2019 14.00,0,316.481,0
14/12/2019 15.00,0,318.75,0
14/12/2019 16.00,0,341.607,0
14/12/2019 17.00,0,369.96,0
14/12/2019 18.00,0,385.962,0
14/12/2019 19.00,0,404.5,0
14/12/2019 20.00,0,430.763,0
14/12/2019 21.00,0,439.798,0
14/12/2019 22.00,0,438.187,0
14/12/2019 23.00,0,437.435,0
15/12/2019 00.00,0,431.335,0
15/12/2019 01.00,0,418.714,0
15/12/2019 02.00,0,389.165,0
15/12/2019 03.00,0,305.107,0
15/12/2019 04.00,0,258.696,0
15/12/2019 05.00,0,281.735,0
15/12/2019 06.00,0,310.609,0
15/12/2019 07.00,0,347.067,0
15/12/2019 08.00,0,419.432,0
15/12/2019 09.00,0,432.916,0
15/12/2019 10.00,0,437.123,0
15/12/2019 11.00,0,469.46,0
15/12/2019 12.00,0,486.471,0
15/12/2019 13.00,0,493.852,0
15/12/2019 14.00,0,495.583,0
15/12/2019 15.00,0,495.563,0
15/12/2019 16.00,0,493.321,0
15/12/2019 17.00,0,482.358,0
15/12/2019 18.00,0,462.033,0
15/12/2019 19.00,0,435.955,0
15/12/2019 20.00,0,404.1,0
15/12/2019 21.00,0,378.374,0
15/12/2019 22.00,0,361.025,0
15/12/2019 23.00,0,335.852,0
16/12/2019 00.00,0,292.808,0
16/12/2019 01.00,0,284.527,0
16/12/2019 02.00,0,279.963,0
16/12/2019 03.00,0,256.213,0
16/12/2019 04.00,0,252.615,0
16/12/2019 05.00,0,247.49,0
16/12/2019 06.00,0,280.21,0
16/12/2019 07.00,0,306.657,0
16/12/2019 08.00,0,295.702,0
16/12/2019 09.00,0,303.299,0
16/12/2019 10.00,0,308.894,0
16/12/2019 11.00,0,306.386,0
16/12/2019 12.00,0,309.289,0
16/12/2019 13.00,0,309.254,0
16/12/2019 14.00,0,305.109,0
16/12/2019 15.00,0,286.237,0
16/12/2019 16.00,0,256.853,0
16/12/2019 17.00,0,241.635,0
16/12/2019 18.00,0,228.672,0
16/12/2019 19.00,0,221.051,0
16/12/2019 20.00,0,208.124,0
16/12/2019 21.00,0,189.472,0
16/12/2019 22.00,0,154.321,0
16/12/2019 23.00,0,124.624,0
17/12/2019 00.00,0,104.248,0
17/12/2019 01.00,0,83.624,0
17/12/2019 02.00,0,70.15,0
17/12/2019 03.00,0,68.467,0
17/12/2019 04.00,0,83.719,0
17/12/2019 05.00,0,100.073,0
17/12/2019 06.00,0,115.361,0
17/12/2019 07.00,0,134.803,0
17/12/2019 08.00,0,154.956,0
17/12/2019 09.00,0,154.673,0
17/12/2019 10.00,0,135.998,0
17/12/2019 11.00,0,113.697,0
17/12/2019 12.00,0,110.274,0
17/12/2019 13.00,0,125.657,0
17/12/2019 14.00,0,142.563,0
17/12/2019 15.00,0,167.804,0
17/12/2019 16.00,0,218.41,0
17/12/2019 17.00,0,273.97,0
17/12/2019 18.00,0,322.028,0
17/12/2019 19.00,0,351.455,0
17/12/2019 20.00,0,387.176,0
17/12/2019 21.00,0,390.69,0
17/12/2019 22.00,0,353.065,0
17/12/2019 23.00,0,394.893,0
18/12/2019 00.00,0,409.689,0
18/12/2019 01.00,0,412.856,0
18/12/2019 02.00,0,433.731,0
18/12/2019 03.00,0,417.092,0
18/12/2019 04.00,0,370.051,0
18/12/2019 05.00,0,292.725,0
18/12/2019 06.00,0,244.172,0
18/12/2019 07.00,0,242.104,0
18/12/2019 08.00,0,276.456,0
18/12/2019 09.00,0,301.769,0
18/12/2019 10.00,0,312.445,0
18/12/2019 11.00,0,323.589,0
18/12/2019 12.00,0,319.545,0
18/12/2019 13.00,0,302.523,0
18/12/2019 14.00,0,286.881,0
18/12/2019 15.00,0,276.195,0
18/12/2019 16.00,0,241.977,0
18/12/2019 17.00,0,191.869,0
18/12/2019 18.00,0,169.646,0
18/12/2019 19.00,0,155.035,0
18/12/2019 20.00,0,154.849,0
18/12/2019 21.00,0,153.742,0
18/12/2019 22.00,0,133.332,0
18/12/2019 23.00,0,128.29,0
19/12/2019 00.00,0,118.148,0
19/12/2019 01.00,0,114.005,0
19/12/2019 02.00,0,136.096,0
19/12/2019 03.00,0,171.615,0
19/12/2019 04.00,0,209.787,0
19/12/2019 05.00,0,250.888,0
19/12/2019 06.00,0,288.864,0
19/12/2019 07.00,0,322.257,0
19/12/2019 08.00,0,330.523,0
19/12/2019 09.00,0,326.335,0
19/12/2019 10.00,0,328.874,0
19/12/2019 11.00,0,315.227,0
19/12/2019 12.00,0,293.256,0
19/12/2019 13.00,0,268.787,0
19/12/2019 14.00,0,263.457,0
19/12/2019 15.00,0,291.045,0
19/12/2019 16.00,0,277.499,0
19/12/2019 17.00,0,281.607,0
19/12/2019 18.00,0,278.615,0
19/12/2019 19.00,0,284.224,0
19/12/2019 20.00,0,281.015,0
19/12/2019 21.00,0,268.787,0
19/12/2019 22.00,0,256.529,0
19/12/2019 23.00,0,261.311,0
20/12/2019 00.00,0,244.174,0
20/12/2019 01.00,0,226.952,0
20/12/2019 02.00,0,212.514,0
20/12/2019 03.00,0,212.511,0
20/12/2019 04.00,0,212.524,0
20/12/2019 05.00,0,222.129,0
20/12/2019 06.00,0,233.151,0
20/12/2019 07.00,0,258.478,0
20/12/2019 08.00,0,278.752,0
20/12/2019 09.00,0,284.034,0
20/12/2019 10.00,0,272.025,0
20/12/2019 11.00,0,278.221,0
20/12/2019 12.00,0,295.388,0
20/12/2019 13.00,0,307.617,0
20/12/2019 14.00,0,314.979,0
20/12/2019 15.00,0,308.937,0
20/12/2019 16.00,0,300.616,0
20/12/2019 17.00,0,294.767,0
20/12/2019 18.00,0,278.222,0
20/12/2019 19.00,0,260.065,0
20/12/2019 20.00,0,228.121,0
20/12/2019 21.00,0,191.033,0
20/12/2019 22.00,0,176.2,0
20/12/2019 23.00,0,166.318,0
21/12/2019 00.00,0,169.007,0
21/12/2019 01.00,0,164.208,0
21/12/2019 02.00,0,168.362,0
21/12/2019 03.00,0,173.971,0
21/12/2019 04.00,0,183.454,0
21/12/2019 05.00,0,188.136,0
21/12/2019 06.00,0,186.224,0
21/12/2019 07.00,0,183.896,0
21/12/2019 08.00,0,176.689,0
21/12/2019 09.00,0,161.721,0
21/12/2019 10.00,0,142.969,0
21/12/2019 11.00,0,124.437,0
21/12/2019 12.00,0,110.2,0
21/12/2019 13.00,0,104.951,0
21/12/2019 14.00,0,111.542,0
21/12/2019 15.00,0,109.334,0
21/12/2019 16.00,0,109.828,0
21/12/2019 17.00,0,126.494,0
21/12/2019 18.00,0,153.552,0
21/12/2019 19.00,0,176.328,0
21/12/2019 20.00,0,192.851,0
21/12/2019 21.00,0,185.202,0
21/12/2019 22.00,0,163.869,0
21/12/2019 23.00,0,157.826,0
22/12/2019 00.00,0,158.57,0
22/12/2019 01.00,0,147.779,0
22/12/2019 02.00,0,135.794,0
22/12/2019 03.00,0,138.981,0
22/12/2019 04.00,0,148.383,0
22/12/2019 05.00,0,144.452,0
22/12/2019 06.00,0,145.111,0
